,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
184,close,61,1431,36,macds,172,137,5,10,0.49,1670,245,133,56,68,84,122,371,40,75,123,4,67,536,869,715,486,420,925,250,141,90,372,392,698,160,222,502,843,126,306,1067,244,12,217,24,33,194,32,83,20,7,0.19,0.01,10.2403991,17.30560074,11.87420676,17.49031491,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,15.87919369,TRUE,FALSE
185,close,641,1396,6,macdh,75,10,5,4,0.18,2663,796,2,2,850,245,200,204,99,226,458,248,42,536,605,483,448,434,861,386,367,99,910,436,957,279,194,973,555,581,245,863,1792,29,904,12,87,202,10,828,39,6,0.45,0.46,8.97,12.66,9.73,12.79,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6.697777938,TRUE,FALSE
186,OHLC/4,120,774,49,macd,7,63,2,37,0.38,2524,789,171,199,612,139,200,794,70,125,69,117,136,445,256,722,331,171,606,578,290,244,72,249,458,906,160,678,842,962,364,1080,591,40,435,15,31,84,31,974,28,12,0.29,0.54,9.403890819,23.60298747,9.196117595,15.6198476,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15.10532972,TRUE,FALSE
187,HLCC/4,430,770,45,macds,42,45,6,11,0.83,2579,624,210,68,774,142,35,484,159,157,958,15,70,281,283,178,302,34,510,481,132,48,755,486,817,364,295,193,450,147,135,909,1955,38,10,31,42,60,45,282,8,30,0.31,0.58,11.56451097,19.11978851,10.22705627,18.86996289,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1.884086157,TRUE,FALSE
188,high,710,1226,46,macds,236,195,8,6,0.71,1709,778,225,48,954,123,128,308,28,151,556,42,129,91,536,429,361,245,980,136,84,59,412,355,233,767,242,113,55,338,478,1285,518,9,80,19,57,89,39,872,10,3,0.97,0.85,0.79,0.93,0.86,0.82,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.251478956,TRUE,FALSE
189,low,259,1095,17,macds,73,201,5,15,0.62,1296,831,103,189,909,124,5,168,152,117,799,191,161,349,899,381,335,222,198,790,209,43,693,480,959,180,174,345,169,861,9,186,384,16,681,14,105,75,49,628,34,12,0.6,0.51,17.17357784,21.39781673,5.467547113,12.33173423,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.334162568,TRUE,FALSE
190,high,441,1126,13,macdh,111,225,6,42,0.19,2975,847,10,155,712,189,234,297,196,185,5,83,33,446,769,506,445,304,176,747,101,14,739,929,852,285,978,87,610,577,74,902,371,33,710,7,67,199,45,667,28,18,0.78,0.34,9.31,13.02,9.51,13.05,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6.200889683,TRUE,FALSE
191,low,60,179,46,macds,35,177,6,6,0.75,1348,308,94,183,395,218,35,868,190,77,138,90,22,203,668,491,280,17,124,881,99,58,923,270,753,280,62,575,253,11,243,975,110,10,546,19,60,176,43,768,30,5,0.95,0.35,3.98,20.29,1.7,17.06,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3.354093511,TRUE,FALSE
192,HLC/3,415,1258,40,macds,133,91,3,19,0.34,2758,699,177,215,379,108,98,923,52,193,339,51,36,885,297,191,245,69,122,54,388,285,152,867,122,613,555,881,705,861,106,907,716,43,376,48,72,191,40,8,6,26,0.59,0.48,0.53,0.87,0.81,0.87,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.924878974,TRUE,FALSE
193,HL/2,354,1050,45,macdh,19,91,4,7,0.98,2303,97,14,42,892,181,120,856,247,65,481,161,245,114,944,718,284,83,174,957,345,228,532,920,358,219,586,83,419,446,51,714,1639,35,521,9,18,67,21,829,9,33,0.41,0.01,0.43,0.91,0.92,0.85,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,6.231163908,TRUE,FALSE
194,OHLC/4,517,1116,5,macds,203,192,4,16,0.7,2379,569,239,142,116,72,16,606,75,196,697,184,166,168,417,897,368,110,903,644,351,194,14,104,579,582,859,142,573,346,158,684,2040,6,746,18,54,133,46,343,17,3,0.45,0.96,-0.5,1.63,-0.94,1.46,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,16.67202339,TRUE,FALSE
195,HLC/3,69,1328,28,macdh,34,63,4,31,0.14,1715,731,190,153,628,220,5,42,244,52,567,183,161,231,554,421,225,222,739,616,119,113,220,217,580,515,528,405,615,842,236,421,797,41,415,11,89,191,11,338,4,29,0.93,0.31,11.1,13.79,9.12,13.88,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1.771918492,TRUE,FALSE
196,close,86,962,38,macd,216,224,5,20,0.64,2142,443,19,182,815,146,183,59,110,175,926,212,217,212,953,591,375,266,612,309,214,113,847,461,422,116,544,396,95,742,305,338,959,16,742,27,56,143,11,359,12,8,0.92,0.07,11.41028455,23.61828159,9.873408242,17.7289685,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4.374140751,TRUE,FALSE
197,low,58,1245,19,macds,89,40,5,17,0.13,1145,701,32,31,347,150,33,708,15,227,639,226,249,170,557,479,370,296,335,224,99,63,400,43,799,831,983,791,560,854,68,217,110,46,473,38,81,183,28,788,31,12,0.42,0.52,13.48158269,20.69895639,9.002255062,18.43614468,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3.07822764,TRUE,FALSE
198,open,101,1352,22,macd,86,7,5,32,0.66,2680,288,89,136,402,105,201,919,39,243,474,120,98,942,976,888,278,99,147,140,107,103,516,180,876,840,579,647,146,858,433,941,1743,38,548,38,106,198,32,729,27,2,0.77,0.47,13.88633404,20.57973897,8.49435763,24.34079624,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4.63304689,TRUE,FALSE
199,low,648,776,4,macd,112,113,6,11,0.99,2725,926,185,223,244,227,9,244,213,209,980,43,179,7,713,604,68,43,779,626,382,338,119,714,884,58,966,127,992,508,105,184,1200,14,331,36,43,176,8,510,7,2,0.12,0.52,3.67,22.07,2.37,15.73,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,19.13840207,TRUE,FALSE
200,OHLC/4,18,1081,40,macdh,73,46,2,6,0.18,1515,237,10,126,203,65,21,688,196,9,913,168,21,856,897,537,131,29,129,524,136,97,249,895,276,472,494,65,853,670,185,1079,1348,8,933,41,94,196,5,714,31,28,0.11,0.29,-6.25,26.28,-2.0,20.46,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,22.63155795,TRUE,FALSE
201,HL/2,502,759,12,macd,148,156,3,23,0.86,2213,599,46,31,643,90,71,799,118,73,833,15,105,322,990,428,215,140,699,361,145,4,461,809,169,744,948,557,806,575,284,681,1642,32,553,9,69,189,15,445,2,17,0.53,0.66,8.68,15.87,8.6,14.28,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,23.96973027,TRUE,FALSE
202,HLC/3,71,912,11,macd,35,108,5,33,0.67,1280,796,88,6,144,192,171,237,154,197,564,233,25,301,718,382,184,19,947,302,373,110,214,590,804,598,973,833,153,703,325,650,896,26,349,23,70,174,41,721,26,42,0.59,0.71,0.92,0.86,0.96,0.96,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,13.54892542,TRUE,FALSE
203,HLC/3,796,1331,4,macdh,210,237,3,19,0.91,2685,687,35,206,431,37,35,981,99,222,656,197,135,461,870,314,113,93,245,705,152,38,841,356,78,643,235,776,341,525,85,976,935,17,522,35,76,81,41,715,25,11,0.25,0.36,10.00648534,17.68335923,9.810542927,15.83612408,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,5.881238708,TRUE,FALSE
204,close,792,856,41,macdh,189,157,5,4,0.9,1522,176,70,165,675,112,46,146,49,3,776,124,55,912,513,203,185,155,756,599,358,26,461,127,707,384,477,807,842,79,341,720,1183,44,831,5,15,2,26,669,2,30,0.35,0.31,0.81,0.96,0.94,0.99,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,9.385940168,TRUE,FALSE
205,HLCC/4,131,147,35,macd,187,5,5,5,0.79,2313,315,15,82,392,143,81,298,209,37,828,189,41,461,784,449,295,244,246,121,303,191,450,667,723,36,875,31,43,898,217,934,41,34,593,33,109,180,34,210,21,30,0.44,0.46,9.45,17.09,7.85,13.38,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.159162648,TRUE,FALSE
206,open,538,1104,5,macd,194,169,3,17,0.58,2987,690,66,118,201,29,93,242,8,91,931,3,16,475,879,510,336,54,831,450,159,33,341,921,725,320,699,867,262,797,266,878,1965,48,713,41,88,150,30,174,8,22,0.55,0.07,14.23580894,17.36823294,6.302474063,16.08669478,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,5.76414127,TRUE,FALSE
207,high,224,274,43,macds,214,246,2,41,0.06,1843,853,195,103,471,48,123,251,43,64,894,38,53,463,554,975,426,73,221,505,78,55,588,614,632,556,591,65,184,446,393,917,1627,48,700,8,110,26,38,261,50,10,0.15,0.69,16.99113096,24.19662823,6.399975324,23.9994351,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1.003611963,TRUE,FALSE
208,HLCC/4,329,752,8,macd,245,158,4,20,0.84,2954,810,73,157,504,131,4,439,207,162,902,214,92,360,636,549,483,307,152,916,397,100,961,754,299,28,223,77,40,245,237,1184,970,16,306,36,71,32,13,652,27,7,0.1,0.28,0.53,0.94,0.94,0.97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10.11928851,TRUE,FALSE
209,high,299,388,17,macd,226,183,3,23,0.38,1732,354,100,178,53,176,50,781,108,214,34,228,77,219,457,716,354,300,230,185,487,324,391,264,936,30,180,558,12,87,225,723,1314,42,393,16,110,155,6,234,3,27,0.66,0.31,0.58,0.98,0.89,0.91,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,9.55485526,TRUE,FALSE
210,close,102,507,27,macdh,140,114,2,24,0.55,2755,838,187,221,898,215,148,693,175,40,810,44,123,818,941,871,362,71,72,379,244,208,738,644,408,937,263,130,575,433,244,991,2141,34,645,21,109,67,2,690,14,10,0.33,0.52,6.25,15.68,6.29,14.02,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,6.917607572,TRUE,FALSE
211,low,734,971,31,macd,103,109,6,5,0.75,2825,908,249,21,806,240,168,619,54,91,299,56,146,31,644,519,204,116,215,965,264,242,857,796,304,852,611,108,75,415,59,844,1886,18,722,20,60,54,50,253,40,44,0.04,0.15,0.72,0.91,0.82,0.82,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.956129176,TRUE,FALSE
212,HLCC/4,551,1336,17,macdh,147,148,2,37,0.23,2437,218,244,240,285,210,70,838,62,41,379,82,64,124,784,595,282,241,141,792,174,6,645,115,403,793,969,319,810,72,427,669,1000,31,119,2,55,71,16,648,29,6,0.08,0.13,11.16942278,20.49515289,8.420840056,15.62580521,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.11928851,TRUE,FALSE
213,open,627,1356,42,macds,237,193,3,22,0.27,2401,142,207,213,271,244,140,507,75,80,922,225,62,118,849,752,460,262,763,107,179,42,190,373,780,712,937,34,962,314,169,1125,1254,8,783,36,79,9,45,924,2,6,0.44,0.82,15.5284912,21.46770289,9.097301977,19.14241378,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,9.66839143,TRUE,FALSE
214,high,254,1070,48,macdh,29,212,4,8,0.27,2583,217,28,70,35,96,41,762,210,165,803,227,4,568,675,564,421,230,933,627,112,99,103,442,410,396,880,907,594,312,265,1114,623,42,937,5,88,83,15,196,9,39,0.22,0.12,1.85340443,2.380513516,15.67422931,15.87842592,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.13183232,TRUE,FALSE
215,high,247,478,35,macd,119,21,4,15,0.08,2547,638,15,197,149,204,249,405,107,14,592,107,162,681,691,524,223,80,725,440,96,77,356,228,44,728,669,504,942,257,368,806,463,34,196,37,88,92,35,70,5,41,0.46,0.12,8.62,16.76,7.75,14.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10.09584167,TRUE,FALSE
216,HLCC/4,294,1210,39,macds,166,177,6,37,0.27,688,678,234,66,158,14,48,757,193,107,183,98,116,224,897,685,415,213,780,770,219,172,692,534,835,368,540,658,230,911,69,1201,378,13,932,49,100,202,38,265,9,25,0.78,0.27,15.15086469,18.76267509,10.3142986,22.43939563,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,28.80405724,TRUE,FALSE
217,OHLC/4,564,755,41,macdh,12,192,7,6,0.58,2967,193,224,30,774,192,195,403,214,165,567,38,208,45,786,686,342,112,790,769,188,16,616,687,478,645,184,159,712,149,436,1325,622,11,679,34,84,112,13,136,19,9,0.93,0.98,0.86,0.92,0.81,0.99,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,28.77493036,TRUE,FALSE
218,HLC/3,16,403,11,macds,125,95,6,50,0.04,1276,223,8,22,75,35,195,601,149,38,409,139,224,266,395,370,270,250,189,159,116,86,741,856,94,806,315,888,547,431,467,1022,339,35,699,9,75,56,37,199,13,33,0.18,0.07,11.30176696,23.30437968,10.42331785,18.5420077,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21.85787074,TRUE,FALSE
219,HLCC/4,114,736,27,macd,182,198,3,25,0.69,2376,95,81,99,101,128,67,921,79,133,536,240,109,617,728,373,287,252,240,176,419,110,947,167,757,557,341,385,495,824,145,1126,1401,44,602,22,68,66,20,417,23,36,0.49,0.01,13.36864346,19.41674665,10.16113331,19.32799696,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,31.6227766,TRUE,FALSE
220,OHLC/4,357,414,17,macdh,152,231,4,50,0.95,2095,917,71,188,839,132,133,505,224,35,371,49,2,935,743,631,244,219,198,160,202,80,317,448,817,812,206,828,174,272,156,1286,1275,24,274,22,80,24,42,553,24,8,0.68,0.77,10.55635851,22.2837317,13.0527139,25.39076552,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,8.197557673,TRUE,FALSE
221,close,645,1274,22,macdh,218,112,5,4,0.72,2603,418,189,148,837,123,195,822,167,228,525,33,54,880,269,624,376,298,363,71,148,81,905,616,396,242,308,850,417,21,135,722,1745,41,343,10,34,125,18,271,11,12,0.8,0.69,-0.06,16.21,6.36,20.38,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,19.9906407,TRUE,FALSE
222,high,173,1151,11,macd,199,25,5,34,0.34,2928,375,29,6,152,187,171,978,229,150,799,161,41,782,744,420,146,108,244,191,216,113,967,975,202,612,934,38,411,903,226,765,832,32,466,17,99,91,36,18,14,21,0.26,0.4,0.82,0.85,0.97,0.94,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,29.70234822,TRUE,FALSE
223,HLCC/4,217,482,30,macdh,48,210,6,19,0.07,2501,575,159,153,188,57,46,155,140,111,633,46,74,718,836,724,490,113,937,714,201,101,510,50,580,460,630,438,53,798,71,843,1222,27,795,15,36,56,6,704,3,17,0.43,0.25,17.24416803,18.55102086,6.907356246,18.22459095,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,12.20088375,TRUE,FALSE
224,low,709,1037,6,macd,230,238,4,26,0.55,2589,320,21,9,986,179,137,784,54,62,199,216,195,643,781,570,388,238,542,326,240,83,52,637,733,403,214,772,964,985,379,1269,2445,32,239,22,72,31,46,907,3,34,0.93,0.32,0.61,0.9,0.98,0.8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,30.06830988,TRUE,FALSE
225,HLCC/4,772,1368,4,macdh,68,66,3,40,0.28,2289,953,165,10,618,29,166,26,205,234,863,140,126,499,553,530,154,43,209,652,282,218,717,718,115,953,215,727,594,613,33,472,239,48,749,9,80,138,28,544,25,33,0.63,0.83,8.5,13.88,8.09,12.96,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,15.4395839,TRUE,FALSE
226,HL/2,487,1261,39,macdh,81,182,4,18,0.67,1776,353,3,132,192,97,143,674,155,164,965,237,213,295,451,427,211,51,720,508,403,278,861,287,155,806,909,973,9,861,489,1365,1269,34,36,36,88,180,43,820,26,17,0.75,0.14,6.931020151,17.72177539,13.16468199,17.73004566,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,29.12984389,TRUE,FALSE
227,high,243,314,44,macdh,77,172,6,28,0.23,2811,119,150,196,697,250,119,414,105,49,196,133,92,302,572,301,273,106,657,639,313,106,611,154,108,408,553,244,820,153,279,834,1933,49,416,3,356,118,10,413,22,10,0.19,0.79,12.73,13.7,9.47,24.23,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,9.814497098,TRUE,FALSE
228,OHLC/4,162,845,30,macd,24,78,4,2,0.69,2040,925,203,95,604,142,117,204,192,20,33,81,3,443,815,641,184,163,625,530,100,4,180,652,975,19,471,278,328,958,359,771,1297,29,626,6,52,56,29,790,6,13,0.76,0.65,0.89,0.99,0.88,0.91,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,21.82773127,TRUE,FALSE
229,OHLC/4,503,880,12,macd,162,103,5,48,0.75,2675,679,53,188,537,40,89,384,142,207,38,162,190,49,979,895,380,325,55,607,105,34,583,659,458,51,551,180,808,926,219,1252,569,10,486,13,43,107,34,409,12,4,0.13,0.86,12.32042265,22.75574911,8.817186631,16.85895918,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,19.72754876,TRUE,FALSE
230,OHLC/4,218,804,23,macds,233,188,2,50,0.96,2040,837,181,228,625,249,126,314,202,124,966,197,235,336,824,203,430,366,590,417,483,475,846,371,87,535,970,774,812,176,127,377,1910,24,244,27,39,81,45,810,25,16,0.94,0.65,11.33367653,15.76008021,9.47919079,15.9984764,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,16.52282007,TRUE,FALSE
231,HL/2,176,906,7,macds,245,73,6,39,0.44,1826,778,198,92,647,72,117,959,179,190,407,104,118,881,652,609,375,16,512,357,368,16,953,717,286,217,565,163,728,371,459,638,513,48,15,9,96,142,38,694,18,39,0.67,0.22,11.85150473,19.20248849,10.26751101,17.11892074,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,21.43794931,TRUE,FALSE
232,high,25,683,29,macds,93,194,5,5,0.59,2693,506,48,67,49,41,147,280,124,10,554,176,36,114,881,390,307,293,150,559,362,144,962,859,298,105,171,505,136,124,38,827,675,5,645,32,73,91,25,736,17,16,0.3,0.9,-0.5,2.04,1.13,9.88,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,10.30018103,TRUE,FALSE
233,close,214,543,34,macd,14,228,5,5,0.02,2024,622,69,225,649,206,7,806,183,95,912,208,187,631,734,652,482,71,773,754,129,53,717,324,54,939,49,159,679,615,66,997,1797,46,927,16,102,37,28,215,5,8,0.31,0.98,0.86,0.85,0.81,0.88,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,37.24263295,TRUE,FALSE
234,high,361,1174,44,macd,118,248,4,25,0.15,2013,461,80,169,705,223,123,145,175,206,632,152,41,635,432,348,189,78,973,463,260,160,449,497,760,237,384,970,557,787,65,1279,905,20,25,36,82,188,29,213,21,4,0.42,0.34,12.59372021,17.24806073,8.323920032,23.9263743,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8.151848746,TRUE,FALSE
235,open,118,358,17,macds,76,97,4,8,0.03,2169,954,157,19,540,115,18,319,122,25,95,247,237,435,701,426,215,119,699,682,410,95,58,415,648,994,472,316,67,67,67,200,992,6,95,455,713,111,36,992,2,11,0.37,0.02,9.29,13.5,7.44,11.33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,19.13009375,TRUE,FALSE
236,low,234,415,35,macd,103,189,2,15,0.19,2778,881,93,207,102,181,87,76,164,234,406,154,44,783,828,486,343,256,213,31,440,60,859,391,324,716,631,764,380,766,6,657,278,49,973,8,92,104,42,807,5,12,0.21,0.29,11.09,13.46,10.83,21.0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,23.40245397,TRUE,FALSE
